,ID_PER,CVE_ENT,NOM_ENT,CEN_INT,NOM_INT,COD_RES,SEXO,FUERO,P2_1,P2_2,P2_3_01,P2_3_02,P2_3_03,P2_3_04,P2_3_05,P2_3_06,P2_3_07,P2_3_08,P2_3_09,P2_3_10,P2_3_98,P2_3_99,P2_4,P2_5,P2_6,P2_7_1,P2_8A_1,P2_8M_1,P2_9_1,P2_7_2,P2_8A_2,P2_8M_2,P2_9_2,P2_7_3,P2_8A_3,P2_8M_3,P2_9_3,P2_7_4,P2_8A_4,P2_8M_4,P2_9_4,P2_7_5,P2_8A_5,P2_8M_5,P2_9_5,P2_7_6,P2_8A_6,P2_8M_6,P2_9_6,P2_7_7,P2_8A_7,P2_8M_7,P2_9_7,P2_7_8,P2_8A_8,P2_8M_8,P2_9_8,P2_7_9,P2_8A_9,P2_8M_9,P2_9_9,P2_7_10,P2_8A_10,P2_8M_10,P2_9_10,P2_10_E,R2_10_CVE,R2_10_X,P2_11,P2_12,P2_13,P2_14_1,P2_14_2,P2_14_3,P2_14_4,P2_14_5,P2_14_6,P2_14_7,P2_14_8,P2_14_9,P2_15,P3_1,P3_2,P3_2A_01,P3_2A_02,P3_2A_03,P3_2A_04,P3_2A_05,P3_2A_06,P3_2A_07,P3_2A_08,P3_2A_98,P3_2A_99,P3_3,P3_4,P3_5_D,P3_5_M,P3_5_A,P3_6,P3_7,P3_8_D,P3_8_M,P3_8_A,P3_9,P3_10,P3_11,P3_12_1,P3_12_2,P3_12_3,P3_12_4,P3_12_5,P3_13_01,P3_13_02,P3_13_03,P3_13_04,P3_13_05,P3_13_06,P3_13_07,P3_13_08,P3_13_09,P3_13_10,P3_13_11,P3_13_12,P3_14_1,P3_14_2,P3_14_3,P3_14_4,P3_14_5,P3_14_6,P3_15_1,P3_15_2,P3_15_3,P3_15_4,P3_15_5,P3_15_6,P3_15_7,P3_15_8,P3_15_9,P3_16,P3_17_01,P3_17_02,P3_17_03,P3_17_04,P3_17_05,P3_17_06,P3_17_07,P3_17_08,P3_17_09,P3_17_10,P3_17_11,P3_18_01,P3_18_02,P3_18_03,P3_18_04,P3_18_05,P3_18_06,P3_18_07,P3_18_08,P3_18_09,P3_18_10,P3_18_11,P3_18_12,P3_18_13,P3_18_14,P3_18_15,P3_19,P3_20,P3_21_1,P3_21_2,P3_22_1,P3_22_2,P3_22_3,P3_22_4,P3_22_5,P3_22_8,P3_22_9,P3_23,P3_24,P3_25,P3_26,EST_DIS,FAC_PER,FPC
292,114.5152,7,Chiapas,NA,NA,1,1,2,7,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,2,1,2,1,2,1,2,1,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,12,15,5,2017,7,16,7,5,2017,2,5,2,NA,NA,NA,NA,NA,2,1,1,1,2,2,1,1,1,2,2,NA,2,2,2,2,2,2,1,2,2,NA,NA,2,2,2,2,1,1,1,1,1,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,7,8,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,481.1,3.953125,0.265560165975104
293,114.5202,12,Guerrero,22,CERESO ACAPULCO DE JUAREZ,1,1,2,12,1,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,CHOFER URBANERO,8342,8,1,NA,NA,1,2,2,2,2,1,1,1,2,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1,5,9,2013,12,1,98,98,9998,8,5,1,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,2,1,2,1,2,2,NA,NA,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,101.1,2.65747460087083,0.4140625
294,114.5329,28,Tamaulipas,NA,NA,1,2,2,28,1,0,1,0,0,0,0,1,1,0,0,0,0,1,3,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,SUPERVISORA DE RESTAURANT,5101,5,1,NA,NA,1,2,1,1,2,1,1,2,1,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,27,12,12,2006,28,27,98,98,9998,8,5,2,NA,NA,NA,NA,NA,2,2,1,2,2,2,1,2,2,2,2,NA,2,2,1,2,2,1,1,2,2,NA,NA,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2472.2,1.24444444444444,0.865384615384615
295,114.6812,28,Tamaulipas,NA,NA,1,1,2,28,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,COONSTRUCCION,7121,7,1,NA,NA,1,2,1,1,1,1,2,1,1,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,32,23,2,2018,28,32,23,2,2018,1,1,NA,NA,NA,NA,NA,NA,1,1,1,8,8,8,1,2,1,2,1,2,2,2,1,2,2,2,1,2,2,NA,NA,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,6,1,2,1,0,0,0,0,0,0,2,NA,2,NA,1634.1,3.45454545454545,0.377747252747253
296,114.7163,15,Estado de M�xico,33,CERESO CUAUTITLAN,1,1,2,15,1,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,VENTA DE DROGA,1014,10,1,NA,NA,1,2,1,2,1,1,1,1,1,2,4,9,0,0,0,0,1,0,0,1,0,0,17,7,14,6,2012,15,23,14,12,2010,6,5,1,NA,NA,NA,NA,NA,2,1,1,1,2,2,1,1,1,1,1,1,2,2,1,2,2,2,1,2,2,NA,NA,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,1,2,2,1,1,2,1,2,2,2,1,2,2,2,2,4,9,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,3100.1,2.42040816326531,0.328859060402685
297,114.7294,27,Tabasco,NA,NA,1,1,2,27,2,0,1,0,0,0,0,1,0,0,0,0,0,1,3,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,MAESTRO DE PRIMARIA,2332,2,1,NA,NA,1,2,1,1,2,1,1,1,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,12,26,2,2020,27,12,26,2,2020,1,2,NA,NA,NA,NA,NA,NA,2,2,1,1,2,2,2,2,2,2,2,NA,1,1,1,1,1,2,1,2,2,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,249.1,3.98148148148148,0.291891891891892
298,114.7348,18,Nayarit,38,CEFERESO 4 NOROESTE,1,1,1,18,1,0,1,0,0,0,0,1,0,0,0,0,0,2,NA,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,FONTANERIA Y ELECTRICIDAD,7134,7,1,NA,NA,1,2,1,1,2,1,1,2,1,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,17,12,3,2007,18,17,98,98,9998,5,5,2,NA,NA,NA,NA,NA,1,1,2,2,2,2,2,1,1,2,2,NA,1,1,1,2,2,2,1,1,2,2,NA,2,1,2,2,2,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,4,1,2,1,1,1,0,0,0,0,2,NA,1,3,1211.1,1.6260053619303,0.598715890850722
299,114.7648,16,Michoac�n de Ocampo,NA,NA,1,2,2,16,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,EMPLEADA EN UNA TORTILLERIA,7513,7,1,NA,NA,2,2,2,1,2,2,3,2,1,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,52,22,8,2010,16,52,22,8,2010,1,5,2,NA,NA,NA,NA,NA,2,1,2,2,2,2,2,1,1,2,2,NA,2,2,1,2,2,2,1,2,2,NA,NA,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,2,2,2,1,2,2,2,8,8,1,2,1,0,0,0,0,0,0,2,NA,1,4,1379.2,1.09009009009009,0.948717948717949
300,114.7677,14,Jalisco,24,COMISARIA DE PRISION PREVENTIVA,1,1,2,14,1,0,1,0,0,0,0,1,0,0,0,0,0,1,7,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,COMERCIANTE DE AUTOS,4111,4,1,NA,NA,1,2,1,2,1,1,1,1,1,6,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,39,16,1,2016,14,98,16,1,2016,1,2,NA,NA,NA,NA,NA,NA,1,1,1,1,2,2,1,2,1,1,2,NA,2,1,1,1,2,2,1,2,2,NA,NA,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,716.1,8.16891891891892,0.0564239420510865
301,114.7853,15,Estado de M�xico,27,CERESO NEZAHUALCOYOTL BORDO,1,1,2,9,1,0,1,1,0,0,0,1,0,0,0,0,0,1,4,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,EMPLEADO,9999,99,NA,NA,99,1,2,1,2,1,1,1,1,1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,7,98,98,2014,15,58,98,98,2014,2,5,1,NA,NA,NA,NA,NA,2,1,1,2,2,2,2,2,2,2,2,NA,2,2,1,2,2,2,1,2,2,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1327.1,5.83333333333333,0.163964292220805
302,114.8227,9,Ciudad de M�xico,13,PENITENCIARIA DE LA CIUDAD DE M�XICO,1,1,2,15,1,0,1,1,0,0,0,0,0,0,0,0,0,1,2,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NO TRABAJABA,1008,97,NA,13,1,1,2,1,1,1,1,1,1,1,7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,11,28,10,2014,9,11,28,10,2014,1,2,NA,NA,NA,NA,NA,NA,1,1,1,2,2,2,1,2,2,2,2,NA,2,2,1,1,2,1,1,2,2,NA,NA,2,1,1,2,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,9,3,1,1,1,0,0,0,0,0,0,2,NA,1,4,1613.1,3.56576576576577,0.389747191011236
303,114.8535,17,Morelos,36,CEFERESO 16 CPS MORELOS,1,2,1,28,1,0,0,1,1,1,0,0,0,0,0,0,0,2,NA,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NO TRABAJABA,1008,97,NA,11,2,1,2,1,2,1,1,1,1,1,7,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,10,6,3,2013,32,10,6,3,2013,1,5,2,NA,NA,NA,NA,NA,1,1,1,2,1,2,1,1,2,1,2,NA,1,2,1,2,2,2,1,2,2,NA,NA,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,3,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2070.2,1.03580901856764,0.979220779220779
304,114.8977,30,Veracruz de Ignacio de la Llave,NA,NA,1,2,2,30,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,CONTRATOS EN OBRAS CIVILES,1615,1,1,NA,NA,1,2,1,2,1,1,3,1,1,2,4,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,142,18,9,2014,30,3,98,98,9998,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2905.2,1.07086614173228,0.933823529411765
305,114.9699,15,Estado de M�xico,33,CERESO CUAUTITLAN,1,1,2,15,1,0,1,0,0,0,0,1,0,0,0,0,0,1,6,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,HOJALATERIA Y PINTURA,7213,7,1,NA,NA,1,1,1,2,1,1,1,1,1,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,7,2,2020,15,20,7,2,2020,1,3,NA,NA,NA,NA,NA,NA,1,1,1,1,2,2,1,1,2,2,2,NA,1,2,2,2,1,2,1,2,2,NA,NA,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,1,0,0,0,0,0,0,2,NA,1,5,3100.1,2.42040816326531,0.328859060402685
306,114.9808,15,Estado de M�xico,29,CERESO TLALNEPANTLA JUAN FERNANDEZ ALBARRAN,1,1,2,15,1,0,1,0,0,0,0,1,0,0,0,0,0,1,3,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,PANADERO,7513,7,1,NA,NA,1,1,1,1,2,1,1,1,1,6,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,37,5,3,2019,15,37,12,3,2018,5,3,NA,NA,NA,NA,NA,NA,2,1,1,1,2,2,1,1,1,2,2,NA,2,2,2,2,1,2,1,2,2,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,616.1,5.91328210757409,0.168985345946949
307,115.1256,1,Aguascalientes,NA,NA,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,ALBANIL,7121,7,1,NA,NA,1,1,1,1,2,1,1,1,1,6,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,6,2019,1,1,22,3,2019,5,5,1,NA,NA,NA,NA,NA,2,1,1,2,2,2,1,1,2,2,2,NA,2,2,2,2,2,2,1,2,2,NA,NA,2,2,2,2,2,1,2,2,1,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,9,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,116.1,1.85521885521886,0.476725521669342
308,115.1474,32,Zacatecas,54,CERESO CIENEGUILLAS,1,1,2,18,1,0,0,0,0,0,0,0,0,1,0,0,0,2,NA,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,MINERO,7199,7,1,NA,NA,1,2,1,1,2,1,1,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,5,12,2,2021,32,5,12,2,2021,1,2,NA,NA,NA,NA,NA,NA,2,1,1,1,1,2,1,1,1,2,2,NA,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,1,1,1,1,1,2,2,1,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,379.1,1.73262032085562,0.73405299313052
309,115.1773,4,Campeche,7,CERESO KOBEN,1,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,2,NA,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,REPARACION DE ELECTRONICA,2644,2,1,NA,NA,1,2,1,2,1,1,3,1,1,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,11,24,4,2020,4,11,24,4,2020,1,5,2,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,2,2,2,NA,1,1,2,1,1,1,1,2,2,NA,NA,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,8,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2352.1,1.74059405940594,0.575170842824601
310,115.3782,18,Nayarit,37,CERESO NAYARIT,1,1,2,18,1,0,0,0,0,1,0,0,0,0,0,0,0,2,NA,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,TRABAJADOR DE CONSTRUCCION,7121,7,1,NA,NA,1,2,2,2,2,2,3,2,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,17,28,3,2015,18,15,28,1,2015,5,5,1,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,2,2,2,1,2,2,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2288.1,1.86141575274177,0.765648854961832
311,115.4244,9,Ciudad de M�xico,NA,NA,1,2,2,9,2,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,COMERCIANTE,4111,4,1,NA,NA,1,2,1,1,1,1,1,1,1,6,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,15,23,11,2007,9,15,23,11,2007,1,2,NA,NA,NA,NA,NA,NA,2,1,2,2,2,2,2,1,2,2,2,NA,2,2,1,2,2,2,1,2,2,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1388.2,1.08888888888889,0.957446808510638
312,115.5127,24,San Luis Potos�,NA,NA,1,1,2,24,1,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,1,3,0,2,2,NA,NA,NA,CHOFER DE PARTICULARES,8343,8,1,NA,NA,1,2,1,1,2,1,1,2,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,13,13,2,2007,24,13,11,2,2007,2,5,1,NA,NA,NA,NA,NA,1,1,1,1,2,2,2,2,2,2,2,NA,2,2,2,2,2,2,1,2,2,NA,NA,2,2,2,2,1,2,2,1,2,2,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,7,1,1,1,0,0,0,0,0,0,2,NA,2,NA,463.1,3.36538461538461,0.353741496598639
313,115.521,2,Baja California,4,CERESO MEXICALI,1,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,5,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,REGADOR PARCELAS EN VALLE MEXICALI,9111,9,1,NA,NA,1,2,1,1,2,1,1,2,1,5,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5,6,2018,2,2,5,5,2018,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2481.1,3.12876712328767,0.322011468901632
314,115.5756,32,Zacatecas,NA,NA,1,1,2,32,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,1,0,9,2,2,NA,NA,NA,NO TRABAJABA,1008,97,NA,11,7,1,1,1,1,2,1,1,2,2,5,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,56,13,1,2020,32,10,18,4,2016,6,5,3,NA,NA,NA,NA,NA,1,2,1,2,2,2,2,2,2,2,2,NA,2,2,2,1,1,2,1,2,2,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2294.1,3.22857142857143,0.416666666666667
315,115.5779,28,Tamaulipas,NA,NA,1,2,2,28,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,VENDIA ROPA,4211,4,1,NA,NA,1,2,1,1,1,1,2,2,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,32,15,7,2015,28,32,10,5,2015,5,5,1,NA,NA,NA,NA,NA,2,2,1,2,2,2,2,2,2,2,2,NA,2,2,2,2,2,2,1,2,2,NA,NA,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,297.2,1,1
316,115.6007,18,Nayarit,37,CERESO NAYARIT,1,1,2,18,1,0,0,1,1,0,0,0,0,0,0,0,0,2,NA,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,JORNALERO,9899,9,1,NA,NA,1,1,1,1,2,1,3,2,2,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,9,2,11,2004,18,9,24,10,2004,2,5,2,NA,NA,NA,NA,NA,1,2,1,1,2,1,2,1,2,2,2,NA,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2288.1,1.86141575274177,0.765648854961832
317,115.6678,12,Guerrero,22,CERESO ACAPULCO DE JUAREZ,1,1,2,12,1,0,0,1,0,1,0,0,0,0,0,0,0,1,8,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,1,3,0,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,EJERCITO,5413,5,2,NA,3,1,2,1,2,1,1,1,1,1,6,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1,14,12,2009,12,21,12,12,2009,2,3,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,1,2,2,2,NA,2,2,2,2,2,2,1,2,2,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,101.1,2.65747460087083,0.4140625
